effect,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,(Intercept),7.414328616562951,6.740297388535315,2.2037563129138062,0.027541486473760843,1.2481086742926488,44.044456998537555
fixed,GroupHC,0.7182582960008335,0.28616267829862335,-0.8306127425990585,0.40619243385459086,0.32896659228647585,1.5682290903410676
fixed,age,0.9421311405374485,0.026780010309466636,-2.097131012406156,0.03598197935853864,0.8910786041872392,0.9961086281271354
fixed,sexM,1.5201286872302002,0.356373150131581,1.7863923926372751,0.07403574649615505,0.9601253217554243,2.4067600066159347
fixed,race_whiteNon-White,1.8015775638499383,0.40828320045660094,2.597514474236446,0.009390116263072441,1.1554445043124981,2.8090329794754565
fixed,clgry_total_baseline,1.1193620319287538,0.04195696465473368,3.008273886370565,0.002627362355779021,1.0400759329000386,1.204692194953511
fixed,bprs_total_baseline,0.9616042529495847,0.018101916815684245,-2.07983559384128,0.037540615135231596,0.926771686050427,0.9977459963536429
fixed,oasis_total_baseline,1.028064663943104,0.03426810535759462,0.8303593996628351,0.40633561336197005,0.9630473505158732,1.0974714303323623
